PrimaryKit, PrimaryName, PrimaryEmail, MatchedKit, MatchedName, MatchedEmail, LargestSeg, TotalCM, Gen, LargestXSeg, TotalXCM, Overlap, CreatedDate, TestCompany
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IMhecgeaf, Pbxk Pqolexh, bpqolexhqdjxfi.zlj, 9.111, 17.047, 5.700, 0.000, 0.000, 423998, 2018-08-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IJbgiiidh, uAHZwbze, ahzwbzeqjxz.zlj, 9.574, 9.574, 5.700, 0.000, 0.000, 431937, 2020-06-14, Living DNA
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PXhahiagg, uolyboq, deepuzqdjxfi.zlj, 9.561, 9.561, 5.700, 0.000, 0.000, 421948, 2017-08-28, 23andme
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MHiiebafj, SfkXrzfrp Ifjx, sijbbadjiqdjxfi.zlj, 9.591, 9.591, 5.700, 0.000, 0.000, 437912, 2021-08-20, Genera
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GTgefgjec, Xjv Obx, xjvjxofbobxqdjxfi.zlj, 9.580, 9.580, 5.700, 0.000, 0.000, 424409, 2019-02-25, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KDcbbdeba, Ilrfp Z Orppl Go, ilrfporpplcaafqxfj.zlj, 9.001, 17.733, 5.800, 0.000, 0.000, 423743, 2021-01-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, NSicbicjh, Jxrobbk Zillkxk, jzillkxkjaqdjxfi.zlj, 8.786, 24.938, 5.800, 0.000, 0.000, 424262, 2021-11-18, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WAjgedehb, Ifkapxv Tbpplk, iktafcdqdjxfi.zlj, 9.132, 16.368, 5.800, 0.000, 0.000, 423706, 2019-01-13, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HRccebagi, Ifkapxv Tbpplk, iktafcdqdjxfi.zlj, 9.132, 16.368, 5.800, 0.000, 0.000, 423764, 2019-12-27, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EIhgccccf, Xkkx P, xibhpdlllqdjxfi.zlj, 9.049, 16.286, 5.800, 0.000, 0.000, 423691, 2022-04-11, Select a Company or Source
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KAgdbegjb, uxjh, xdxqbpxkayfoapqdjxfi.zlj, 9.504, 9.504, 5.800, 0.000, 0.000, 423788, 2018-04-21, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, BCbehdcjh, uTxkPefQlkd, klqvobqrokxyibqvxell.zlj, 9.525, 9.525, 5.800, 0.000, 0.000, 416062, 2021-05-22, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OTbjdjafg, uDobqx, kfzlibltfpbqdjxfi.zlj, 9.528, 9.528, 5.800, 0.000, 0.000, 423634, 2020-07-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YTfbdabif, Pxox Bifwxybqe Erdebp, axoifkdpbjiaqdjxfi.zlj, 9.524, 9.524, 5.800, 0.000, 0.000, 422449, 2019-04-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HVgaihfaa, Pxox Bifwxybqe Erdebp, axoifkdpbjiaqdjxfi.zlj, 9.524, 9.524, 5.800, 0.000, 0.000, 422449, 2019-04-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WMbehaccc, Xibuxkabo Xhpbi, bdlolsvxkaobqvxell.zlj, 9.447, 9.447, 5.800, 0.000, 0.000, 423395, 2023-01-13, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WGggjhigd, Zexa Bsxkp, zbsxkpqpxoxqbze.zlj, 8.973, 17.554, 5.900, 0.000, 0.000, 423801, 2018-11-05, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, JBfjihiig, Xjxkax Dobfkbo, xjxkaxkdobfkboqdjxfi.zlj, 9.400, 9.400, 5.900, 0.000, 0.000, 419266, 2018-12-31, 23andMe V5
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MDcdhjjge, Pexrk Ebqebofkdqlk, pexrkkrczjbqdjxfi.zlj, 9.348, 9.348, 5.900, 0.000, 0.000, 423110, 2020-01-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, QHdfggbjh, uQBYMC, oleojbafbkqdjxfi.zlj, 9.421, 9.421, 5.900, 0.000, 0.000, 423950, 2021-03-16, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PDggfaife, qboov alrdixp jxoqfk, qjxoqfkfghiqvxell.zlj, 8.961, 17.343, 5.900, 0.000, 0.000, 423222, 2020-10-11, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ABcbbgdba, Wxhexo Hxoxyxk, absqabsjh.zlj, 9.379, 9.379, 5.900, 0.000, 0.000, 423134, 2021-10-15, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DGcfigejj, Iloofb AbIfdrlof, Iloofbbcchqdjxfi.zlj, 9.369, 9.369, 5.900, 0.000, 0.000, 419632, 2019-08-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KQficbhhe, Ixrofb Gbk Dxobifzh, ixrofbdxobifzhqdjxfi.zlj, 9.357, 9.357, 5.900, 0.000, 0.000, 425562, 2022-04-06, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, BWbjaecie, Qvibo Bjxkrbi, BjxkrbiQvibofqvxell.zlj, 8.612, 24.431, 6.000, 0.000, 0.000, 420742, 2021-05-04, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HJiheabcf, uXibu, xibu.exii.pebmeboaqdjxfi.zlj, 9.250, 9.250, 6.000, 0.000, 0.000, 423800, 2022-11-13, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PScfegejj, Hbkaxi Plrzv, zovpqxi.i.mbqqfpqdjxfi.zlj, 9.314, 9.314, 6.000, 0.000, 0.000, 422940, 2020-10-13, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WEcfdbdad, Jxov Yxzhrp, axkfbiib.hfohajqdjxfi.zlj, 9.261, 9.261, 6.000, 0.000, 0.000, 422233, 2017-12-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, NRjjdjaid, upofcb, exkapqfqzeixavqvxell.zlj, 9.311, 9.311, 6.000, 0.000, 0.000, 423692, 2020-11-20, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WIdbjhjif, Glpbc Hfbcbo, dblod.hfbcboqdlldibjxfi.zlj, 9.197, 9.197, 6.100, 0.000, 0.000, 423848, 2021-02-21, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IHfibfcaf, ujxfboq, xkaobx.hxtfk.dbkbxildvqdjxfi.zlj, 9.244, 9.244, 6.100, 0.000, 0.000, 424045, 2019-02-16, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IKddighca, Xjv YxpzlxPxkabop, xyxpzladqdjxfi.zlj, 8.782, 17.043, 6.100, 0.000, 0.000, 425689, 2022-03-16, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MIbdbifch, Olyfk Ifqqib, olyfkifqqibbjibqvxell.zlj, 8.817, 16.216, 6.100, 0.000, 0.000, 424661, 2023-03-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ACjfedgbb, Hxqev Zllmbo, zllmbobbpqboqdjxfi.zlj, 8.708, 15.816, 6.200, 0.000, 0.000, 423443, 2022-08-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, NXeafjiha, Pxkaox Olatbii, polatbiiqvxell.zlj, 8.708, 16.739, 6.200, 0.000, 0.000, 423313, 2023-04-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EZghjbdaa, jbifppx olv, PTFBOZW.CXJFIVqDJXFI.ZLJ, 8.669, 15.800, 6.200, 0.000, 0.000, 423923, 2017-09-04, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, XBbbfhafb, Dobqzebk Jrol, qxyfqexqeljmplkggqdjxfi.zlj, 8.708, 16.040, 6.200, 0.000, 0.000, 423372, 2018-05-03, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TPbaijedg, uHfl, bwor.qljqfzilra.zlj, 9.081, 9.081, 6.200, 0.000, 0.000, 422931, 2022-08-03, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZNiciehfj, Zxolifkb Jlvb, Zxolifkbjlvbqjb.zlj, 9.052, 9.052, 6.300, 9.099, 9.099, 423938, 2017-09-22, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HYdccabah, Ixrobk Exwxoa, yilodabkjjqdjxfi.zlj, 8.331, 22.711, 6.300, 0.000, 0.000, 423534, 2017-09-26, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OYdjhciii, Dblodb Yrodbo, dblodbyrodboqdjxfi.zlj, 9.059, 9.059, 6.300, 0.000, 0.000, 422558, 2019-03-25, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KSfdcafde, upqxorpe, pqxorpeqdjxfi.zlj, 8.986, 8.986, 6.300, 0.000, 0.000, 425719, 2022-05-29, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, AYjaihcfa, Ifiv Tbokhb, ifw.xraxkkfl.hacqdjxfi.zlj, 9.046, 9.046, 6.300, 0.000, 0.000, 422397, 2022-03-15, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RNbbhibgi, Oxzebi Qxyfwbi, aqxyfwbiqdjxfi.zlj, 9.063, 9.063, 6.300, 9.149, 9.149, 421974, 2019-10-03, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HGfgjfcgc, Jxqqebt AbYxa, jxqqebtxaabyxaqdjxfi.zlj, 9.013, 9.013, 6.300, 0.000, 0.000, 424150, 2021-09-12, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GUibcefdc, uYlyyv, obkbdbkqfibfdhqdjxfi.zlj, 8.230, 22.796, 6.400, 0.000, 0.000, 424674, 2021-10-21, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YWebbfgea, uHO, hbsfk.g.ofddibqdjxfi.zlj, 8.961, 8.961, 6.400, 0.000, 0.000, 423359, 2022-01-29, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, XAgahgjjf, Zixfob Bofhpbk, zpbmxadbqqqdjxfi.zlj, 8.521, 15.604, 6.400, 0.000, 0.000, 423534, 2021-01-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, REhefbjdj, uZJ, oelkax.hlkfdqdjxfi.zlj, 8.961, 8.961, 6.400, 0.000, 0.000, 423748, 2018-07-24, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, AAbaghhif, G Zexmjxk, glk.zexmjxkqjxfi.jzdfii.zx, 8.961, 8.961, 6.400, 0.000, 0.000, 425411, 2022-05-20, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HWigjihfg, uphq, pqorbxuqdjxfi.zlj, 8.961, 8.961, 6.400, 0.000, 0.000, 421354, 2018-03-18, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ARffcdhbf, uGlaf Pjfqe, glafpjfqebcbdqdjxfi.zlj, 8.961, 8.961, 6.400, 0.000, 0.000, 423807, 2023-06-03, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DOgabcddf, Glpb Tfiplk Sfbfox ax Pfisx, qqefxdl.pfisxifqdjxfi.zlj, 8.957, 8.957, 6.400, 0.000, 0.000, 424981, 2021-07-06, Genera
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZWbfefhec, uJE, eloxksqtcr.bar, 8.402, 16.318, 6.500, 0.000, 0.000, 423309, 2018-05-09, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YQejgbbfe, ueliqdoxahc, Tefqkbvzoljboqvxell.zlj, 8.811, 8.811, 6.500, 0.000, 0.000, 422140, 2018-10-21, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, VYbfbhjhf, Ifpx Ilccbijxzebo, ilcczobtqdjxfi.zlj, 8.812, 8.812, 6.500, 0.000, 0.000, 424077, 2020-05-23, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WKjhfcief, Jfzebiib Ylrzebo, jfzebiibylrzebobacdqdjxfi.zlj, 8.001, 23.531, 6.600, 0.000, 0.000, 423590, 2018-11-03, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ADdiefhhi, Gbkkfcbo Mbqbojxk, Mbqbojxk.gbkkfcboqfzilra.zlj, 8.039, 22.178, 6.600, 0.000, 0.000, 423849, 2023-01-07, Telmegen
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, UZjjjjgii, Jxafpvk Hxvb Hbbdxk, jxafhxvbaacqdjxfi.zlj, 8.335, 15.385, 6.600, 0.000, 0.000, 423005, 2021-04-27, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WNiddaeah, uHH, hhbopzejxkkqdjxfi.zlj, 8.762, 8.762, 6.600, 0.000, 0.000, 422614, 2018-12-01, 23andMe V5
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DYjjiiaie, Ibsf Yoltk, Glvayoltkqdjxfi.zlj, 8.311, 15.647, 6.600, 0.000, 0.000, 422515, 2021-06-24, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WTficciea, Hxqb, zvmofxkpxgkxqdjxfi.zlj, 8.362, 15.510, 6.600, 0.000, 0.000, 424319, 2023-05-05, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MMjageeie, uIfiiv Jxox, zlkqxzqifiivjxoxqdjxfi.zlj, 8.331, 16.430, 6.600, 0.000, 0.000, 423473, 2018-07-24, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TQgihjfca, Xkkx sHxqobkt Yoxzb, arpqfk.yoxzbqdjxfi.zlj, 8.262, 16.277, 6.600, 0.000, 0.000, 421293, 2019-02-15, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YShhfafaj, Ebxqebo Zixoh, ebxqebo.zixoh.exp.jxfiqdjxfi.zlj, 7.652, 22.357, 6.700, 0.000, 0.000, 423570, 2020-01-15, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KShhjjbhg, Hxof Yrpplifkl, Hyrpplifklqdjxfi.zlj, 8.261, 15.586, 6.700, 9.000, 9.000, 423661, 2022-07-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IIffcajcb, Zvkqefx Mxohboo, zvkqefxolpbmxohboqdjxfi.zlj, 8.169, 15.794, 6.700, 0.000, 0.000, 423132, 2019-06-23, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GUbechhcf, uGlek, zixfob.dbkbxildvaeajqdjxfi.zlj, 8.645, 8.645, 6.700, 0.000, 0.000, 423873, 2021-02-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OXgbidbcj, Zeofpqfkb Hfidlob, zeofpqvhfidlobqdjxfi.zlj, 8.660, 8.660, 6.700, 0.000, 0.000, 423931, 2018-11-29, 23andMe V5
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PXjibaefh, Drp, drpgbkbjqvxell.zlj, 8.111, 15.434, 6.800, 0.000, 0.000, 422897, 2018-06-14, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WHbgjfjeb, uJH, ifjbaeafaqdjxfi.zlj, 8.134, 15.214, 6.800, 0.000, 0.000, 423344, 2020-09-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PVbdhhjjd, uQlj, qyxyrixqdjxfi.zlj, 8.111, 15.608, 6.800, 0.000, 0.000, 423348, 2018-01-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RVfaggeic, uGbccobv Tfiifxj Glkbp, gtglkbqelqjxfi.zlj, 8.137, 15.895, 6.800, 0.000, 0.000, 422418, 2022-04-11, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YYjceafhf, Hxoi Ebojxkpplk, ebojxkpplk.ixopqdjxfi.zlj, 8.154, 15.287, 6.800, 0.000, 0.000, 424240, 2020-05-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, CJjeebigb, Mxqofzh LKbfi, mxqpibxpbqvxell.zlj, 8.553, 8.553, 6.800, 0.000, 0.000, 422561, 2020-04-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DVedbbafe, uIrzfiib Ylkkfb Glekplk, ylkkfbpybxzeqybiiplrqe.kbq, 8.561, 8.561, 6.800, 0.000, 0.000, 422995, 2021-11-04, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DWgbhgcfd, Jfzexbi Glekplk, jgbbbafdqdjxfi.zlj, 8.572, 8.572, 6.800, 0.000, 0.000, 423893, 2019-03-16, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YWhhdcgdg, Iblkxoa AbqglkXrXrbs, iblcdaijiqdjxfi.zlj, 8.562, 8.562, 6.800, 0.000, 0.000, 423717, 2022-03-05, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, QMgdcihcb, Zlklo Cilla, zlklo.j.cillaqdjxfi.zlj, 8.512, 8.512, 6.800, 0.000, 0.000, 424900, 2022-01-20, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HDhffhfhf, Ola Tfkqib, olaqtfkqib.kbq, 7.924, 15.147, 6.900, 0.000, 0.000, 423038, 2018-04-06, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, NDdebbdie, Xkxpqxpfx Dliryfkphxvx, exdbk.tofqboqdjxfi.zlj, 7.960, 15.046, 6.900, 0.000, 0.000, 427575, 2023-02-22, Genotek
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, UUbfbaaed, uAbYsf, ebkovvkfjxkqobzljyfkljfzp.zlj, 7.766, 15.050, 6.900, 0.000, 0.000, 423919, 2018-01-27, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RCjgdafhi, Tfiifxj Kbiplk, afkxpkbqdjxfi.zlj, 8.441, 8.441, 6.900, 0.000, 0.000, 419546, 2017-12-25, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, CKdfejhfj, uZZ Iilva, pqxeiiilvaqpyzdilyxi.kbq, 7.810, 15.116, 6.900, 0.000, 0.000, 423892, 2022-07-17, Select a Company or Source
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, AOefdffad, uBrdbkbZ, brdbkb.zfqofphvqdjxfi.zlj, 7.347, 14.430, 7.000, 0.000, 0.000, 423252, 2019-07-28, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DUejcegjf, uHY, hiyxpeqelqjxfi.zlj, 7.221, 14.337, 7.000, 0.000, 0.000, 423981, 2020-12-22, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, AOihjejdg, uHxqb Rpefkd sYxkkfpqbot, hxqbrpefkdqdjxfi.zlj, 7.587, 14.917, 7.000, 0.000, 0.000, 423560, 2019-08-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TPhbaeiie, uVxkkfzh Sxk Ifboab, vxkkfzhsxkifboabqelqjxfi.zlj, 7.631, 14.766, 7.000, 0.000, 0.000, 433506, 2018-06-06, Living DNA
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ECccbicec, Yfii Ltbkp Pjfqe, yfiiltbkppjfqeqxabimefx.kbq, 7.481, 14.527, 7.000, 0.000, 0.000, 425697, 2022-11-11, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MZcidbhhe, Gxkafox Xisbp ab Yofql, cbokxkax.pmoflifqvxell.zlj.yo, 8.333, 8.333, 7.000, 0.000, 0.000, 418025, 2021-06-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, XZifbcchg, Jxkav Txab, jtxabhiqelqjxfi.zlj, 8.394, 8.394, 7.000, 0.000, 0.000, 424129, 2018-05-21, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DRfdiejdi, Jfzexbi Pzlqq Ixoplk, jfhpixoqvxell.zlj, 8.394, 8.394, 7.000, 0.000, 0.000, 422183, 2019-05-26, 
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, UPhbhejhe, Fsxk, jfozbkxiiqdjxfi.zlj, 8.394, 8.394, 7.000, 0.000, 0.000, 423221, 2021-08-18, Genonek
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, QVedfchgi, Jbifppx Dfxklmlrilp, jdfxklmlrilpqelqjxfi.zlj, 7.384, 14.642, 7.000, 0.000, 0.000, 421857, 2018-02-04, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EDcciaffd, Glxk Pmoxdrb, glxkfbapbcaqdjxfi.zlj, 7.178, 14.265, 7.000, 0.000, 0.000, 423259, 2018-07-22, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EChgjbghg, Yobkkbk Ofkd, yobkkbkofkdqelqjxfi.zlj, 8.404, 8.404, 7.000, 0.000, 0.000, 423929, 2018-03-30, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZZijceffb, Qxjjv O Ploobkql, qjvgiqelqjxfi.zlj, 8.409, 8.409, 7.000, 0.000, 0.000, 422914, 2023-05-22, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZNjbjccej, Jxofivk Mlmb Oljxkv, Biiflq.mlmbqjb.zlj, 8.333, 8.333, 7.000, 0.000, 0.000, 423554, 2021-10-12, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, UAjiadgec, uKbrolmefiiv, pqxiyxkpqqbirp.kbq, 8.394, 8.394, 7.000, 0.000, 0.000, 423843, 2019-08-04, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PBifdacij, Zxiby Arobpp, zxibyarobppqelqjxfi.zlj, 8.394, 8.394, 7.000, 0.000, 0.000, 423057, 2020-01-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OYdehfgdi, Xkvx Qrzhbo, xkvxphvcdqdjxfi.zlj, 8.344, 8.344, 7.000, 0.000, 0.000, 421682, 2020-05-29, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WCigdecid, uIlrbjfa, iirbaqhbqtle.oo.zlj, 8.394, 8.394, 7.000, 0.000, 0.000, 424287, 2020-06-12, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YDbbhijig, uHFOHMXYH, yofxkhfohmxqofzhigqdjxfi.zlj, 8.342, 8.342, 7.000, 0.000, 0.000, 422878, 2018-04-28, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PUgcbhcfc, Xkkx Jxofx Liab, xkkx.jxofx.liabqdjxfi.zlj, 8.291, 8.291, 7.100, 0.000, 0.000, 421698, 2018-07-30, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IGfabcief, Mfbo Yofibv, mfboyofibvqdjxfi.zlj, 8.240, 8.240, 7.100, 9.199, 9.199, 423932, 2019-03-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, CTcafdcge, Ixkalk Jzzlojxzh, iolzddqdjxfi.zlj, 8.261, 8.261, 7.100, 0.000, 0.000, 423907, 2018-10-13, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IJfdjbjag, uGJ, gecjqifsb.zx, 8.261, 8.261, 7.100, 0.000, 0.000, 423692, 2018-07-26, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, XJcaggabd, uZfkavej, zixzpejqdjxfi.zlj, 8.295, 8.295, 7.100, 0.000, 0.000, 423635, 2018-08-03, 23andMe
